r_custID,r_Inflightwifiservice,r_DepartureArrivaltimeconvenient,r_EaseofOnlinebooking,r_Gatelocation,r_Foodanddrink,r_Onlineboarding,r_Seatcomfort,r_Inflightentertainment,r_Onboardservice,r_Legroomservice,r_Baggagehandling,r_Checkinservice,r_Inflightservice,r_Cleanliness
108154,2,5,2,2,2,5,5,3,3,5,5,5,5,5
108155,3,3,3,3,3,3,5,3,3,4,4,1,4,3
108156,1,5,1,4,2,1,2,2,5,5,5,3,5,2
108157,3,2,3,3,5,3,5,5,2,1,3,2,3,5
108158,2,4,2,1,3,4,4,5,5,2,5,5,5,4
108159,1,1,0,2,5,2,3,3,3,0,3,1,3,2
108160,0,4,0,3,2,4,4,1,1,0,1,1,1,4
108161,2,4,2,2,3,5,4,1,1,2,1,4,1,5
108163,1,4,1,3,5,3,1,2,2,1,2,4,2,3
108164,2,3,3,2,1,5,1,3,3,3,3,3,3,1
108165,4,5,4,4,1,4,1,1,3,3,1,2,3,1
108166,4,4,4,1,4,4,1,4,5,4,4,3,4,4
108167,1,5,1,1,4,1,4,4,4,4,5,3,4,4
108168,4,5,4,5,4,4,4,4,5,3,3,5,5,4
108170,3,4,3,4,4,3,4,4,3,2,4,3,4,4
108171,3,4,4,3,4,4,5,1,1,4,1,5,1,5
108172,4,5,4,3,2,4,2,2,5,5,4,5,5,2
108173,5,4,5,2,2,5,2,2,3,4,5,5,5,2
108174,4,5,4,4,4,4,5,2,2,4,2,3,2,3
108175,2,5,2,4,4,2,4,4,5,3,4,4,4,4
108176,1,1,1,4,1,1,1,1,1,5,3,3,3,1
108177,3,1,3,4,3,2,3,3,2,4,4,3,3,3
108179,3,3,3,3,5,1,3,2,2,3,5,3,2,1
108180,1,2,1,4,4,1,4,4,1,5,4,2,4,4
108181,3,4,3,3,3,3,5,3,3,2,4,4,4,3
108182,3,5,3,3,3,3,3,3,3,4,5,3,4,3
108183,1,1,1,4,5,1,5,5,3,5,3,1,4,5
108184,4,5,4,1,4,5,5,2,3,4,2,5,5,5
108185,2,5,2,3,2,2,2,2,3,4,5,4,5,2
108186,2,4,2,3,4,3,4,3,3,2,3,1,3,1
108189,5,5,5,5,5,5,5,5,4,2,5,4,5,5
108190,3,4,4,4,3,3,3,3,3,5,4,2,4,3
108191,5,5,5,5,4,3,3,3,3,5,4,3,5,3
108192,3,2,2,4,5,2,5,5,3,4,3,4,3,5
108195,3,3,3,3,2,3,3,3,3,3,3,3,3,4
108196,5,2,2,2,3,2,3,5,5,5,5,4,5,3
108197,2,4,3,3,5,4,4,2,2,2,2,4,2,3
108198,4,3,3,3,4,4,4,4,3,3,2,2,1,4
108201,0,3,0,3,1,0,4,1,2,1,3,3,3,1
108204,3,4,3,3,3,1,1,5,4,5,5,1,4,1
108205,4,4,4,4,2,4,4,4,4,4,4,4,4,4
108206,1,1,1,4,3,1,3,3,2,3,3,4,3,3
108207,5,5,5,5,3,4,5,4,4,4,4,3,4,5
108208,1,2,4,4,1,1,1,1,1,1,3,2,3,1
108209,5,5,5,5,5,4,5,5,5,5,5,4,5,4
108210,3,3,3,3,1,3,1,1,3,3,2,1,2,1
108211,5,5,5,4,1,5,3,1,4,4,5,4,5,1
108212,2,2,2,2,2,2,2,2,1,2,3,3,3,2
108213,1,2,2,4,4,2,4,4,3,1,3,1,3,4
108214,2,1,1,1,2,2,2,2,2,3,3,4,3,2
108215,2,5,5,5,2,2,2,2,2,1,3,4,4,2
108216,5,5,5,2,2,5,2,2,3,2,4,5,5,2
108217,3,3,3,3,3,3,3,3,4,2,3,1,3,3
108218,1,5,1,5,1,1,1,1,3,4,5,4,4,1
108219,2,3,2,4,2,2,3,2,5,3,3,3,4,2
108220,4,4,4,3,1,4,1,1,3,3,5,4,5,1
108222,4,1,1,1,4,4,2,4,3,2,3,4,4,4
108223,2,2,2,2,5,4,4,5,5,5,5,5,5,5
108224,3,4,1,4,2,4,3,3,3,3,3,2,3,2
108225,4,4,4,4,3,4,3,3,1,5,4,1,3,3
108226,3,5,3,1,4,3,2,4,5,5,5,3,4,4
108227,0,5,0,4,3,0,3,3,5,2,4,5,4,3
108228,3,3,3,3,5,5,5,4,4,4,4,3,4,3
108229,5,5,5,5,3,4,4,5,5,5,5,5,5,3
108231,4,4,4,4,4,5,5,4,4,4,4,4,4,3
108232,3,3,5,3,4,4,4,5,5,5,5,4,5,5
108233,4,4,4,4,5,5,5,5,5,5,5,4,5,5
108234,2,2,2,2,2,2,2,2,4,5,4,3,4,2
108235,2,3,3,4,1,3,1,1,5,4,5,5,5,1
108236,2,2,2,2,4,5,5,4,4,4,4,4,4,3
108237,3,3,3,4,2,3,2,2,3,5,5,3,5,2
108238,1,1,1,1,4,4,5,4,4,4,4,4,4,4
108239,1,1,1,1,5,5,5,5,5,5,5,5,5,5
108240,2,2,2,4,4,2,4,4,4,3,4,4,4,4
108243,1,1,1,3,2,1,2,2,5,2,5,3,4,2
108244,1,1,1,4,3,1,3,3,3,2,4,1,3,3
108245,4,2,4,4,3,3,3,3,5,2,4,5,4,3
108246,3,2,2,2,3,3,3,3,2,3,1,2,1,3
108247,5,5,5,4,4,5,4,4,3,3,5,5,4,4
108248,4,1,4,4,2,5,4,3,3,3,3,3,3,3
108249,1,1,1,2,4,1,4,4,5,4,5,5,4,4
108250,4,5,4,4,2,4,5,4,4,4,4,5,4,5
108251,2,2,2,4,2,2,2,2,4,2,3,2,3,2
108252,2,2,2,2,3,4,4,4,4,4,4,5,4,4
108254,3,3,3,3,2,2,2,2,5,4,5,5,5,2
108255,1,1,1,4,3,1,3,3,4,2,3,2,3,3
108257,3,4,4,4,3,3,3,3,4,3,4,4,3,3
108258,2,3,3,3,2,2,2,2,2,2,4,3,4,2
108260,5,2,2,2,5,1,1,5,5,5,5,1,5,4
108262,5,5,5,5,4,3,5,5,5,5,5,4,5,3
108263,2,2,2,3,2,2,2,2,1,1,4,2,4,2
108264,4,4,4,3,4,4,4,4,3,3,2,3,1,4
108266,5,4,5,1,3,5,3,3,1,3,3,4,5,3
108267,2,4,2,1,3,2,3,3,4,4,1,3,2,3
108268,3,5,3,3,2,3,2,2,3,2,4,5,4,2
108269,1,5,1,2,2,1,2,2,5,4,4,4,4,2
108270,1,4,1,4,2,3,4,2,2,1,3,3,2,4
108271,3,4,3,3,3,3,3,3,1,1,4,2,3,3
108272,3,5,3,3,1,3,1,1,2,5,3,5,2,1
108273,3,4,3,3,2,3,2,2,1,1,3,1,4,2
108274,2,4,2,3,1,2,1,1,2,2,2,1,4,1
108275,1,5,1,1,4,1,4,4,4,4,4,4,5,4
108276,3,4,3,3,3,3,3,3,4,3,4,4,4,3
108277,2,3,2,3,4,4,4,5,5,2,5,4,5,4
108278,1,4,1,3,1,1,1,1,3,4,4,4,4,1
108280,4,5,4,3,4,4,4,4,3,4,5,3,4,4
108281,3,3,3,3,5,4,4,4,4,4,4,3,4,3
108282,4,4,4,4,4,5,4,4,4,4,4,5,4,3
108283,1,5,2,3,4,2,4,4,3,2,4,4,5,4
108284,1,1,1,1,2,4,4,3,3,3,3,5,3,4
108285,0,1,1,2,4,1,4,4,3,2,4,5,4,4
108286,3,3,3,3,5,3,5,4,4,4,4,4,4,5
108287,3,3,3,5,2,3,2,2,3,5,5,4,5,2
108288,4,4,4,4,3,4,4,4,4,4,4,5,4,4
108289,1,5,5,5,3,4,4,1,1,1,1,2,1,2
108290,2,3,3,3,3,2,3,3,4,5,1,1,3,3
108291,4,4,4,3,4,4,4,4,4,4,4,5,4,4
108292,2,4,2,4,2,5,5,2,1,3,3,5,4,5
108293,2,3,2,3,1,2,1,1,2,4,5,3,1,1
108294,3,4,3,3,2,4,4,1,1,3,1,3,1,4
108295,2,2,4,2,4,3,5,4,4,4,4,4,4,5
108296,1,4,1,1,5,5,5,5,5,5,4,4,4,5
108297,1,1,1,1,4,4,5,4,4,4,4,4,4,5
108298,1,1,1,1,5,5,5,5,5,2,3,4,4,5
108300,5,5,5,5,3,4,5,5,5,5,5,4,5,4
108301,1,1,1,1,5,4,5,5,5,4,5,3,4,5
108302,5,0,5,1,3,5,3,3,3,2,5,4,5,3
108303,2,2,2,2,2,3,4,4,4,4,4,4,4,5
108305,3,3,3,3,2,3,5,5,5,5,5,3,5,4
108306,5,5,5,4,3,5,3,3,4,4,5,4,4,3
108307,4,4,4,4,5,4,5,4,4,4,4,4,4,4
108308,3,3,3,3,2,2,2,2,5,4,4,4,5,2
108309,2,2,2,3,2,2,3,2,5,5,5,3,4,2
108310,2,2,2,2,2,2,2,2,2,4,3,1,4,2
108311,4,4,4,4,3,3,5,5,5,5,5,3,5,3
108312,5,5,5,3,4,5,4,4,4,2,4,5,4,4
108313,1,1,1,1,4,3,4,5,5,5,5,5,5,5
108314,5,5,5,5,5,5,5,5,5,5,4,4,5,5
108317,3,3,3,1,4,3,1,4,5,2,4,3,5,4
108319,5,5,5,5,5,3,4,5,5,5,5,4,5,3
108320,2,2,2,2,4,5,4,4,4,4,4,3,4,3
108322,2,2,2,2,3,4,5,3,3,3,3,5,3,3
108323,1,1,1,2,1,1,1,1,3,3,4,3,4,1
108324,2,1,1,1,3,2,3,2,2,2,2,4,2,4
108326,1,1,1,1,3,4,3,3,5,3,4,3,5,3
108327,2,2,2,2,2,4,4,4,4,5,4,5,4,5
108329,2,4,5,4,2,2,2,2,1,5,2,3,3,2
108330,2,2,2,4,3,2,3,3,2,2,2,1,4,3
108332,3,3,3,3,4,5,4,4,4,4,4,5,4,4
108334,2,2,2,2,2,2,2,2,2,3,1,4,1,2
108336,4,4,4,4,1,4,1,1,3,2,4,5,4,1
108338,4,4,4,4,5,3,4,5,5,5,5,3,5,4
108341,2,4,1,4,3,2,4,2,2,2,2,2,2,3
108342,2,2,2,3,5,2,2,5,4,3,3,2,3,5
108343,3,5,5,5,4,4,4,3,3,2,3,1,3,1
108344,3,3,3,4,1,3,1,1,1,1,4,3,3,1
108345,2,3,3,3,3,4,4,2,2,2,2,1,2,4
108346,1,1,1,1,5,5,5,5,3,2,3,3,5,5
108347,1,5,4,5,1,1,1,1,1,1,2,4,3,1
108348,2,2,2,3,4,2,4,4,4,1,4,2,4,4
108349,2,2,2,2,2,2,2,2,4,1,2,2,4,2
108350,3,1,1,1,3,3,3,3,1,1,3,4,3,3
108351,4,1,1,1,5,3,3,4,4,4,4,3,4,4
108352,1,3,3,3,1,1,1,1,4,2,2,3,4,1
108354,2,2,2,3,1,2,1,1,4,4,4,5,3,1
108356,3,2,4,2,5,4,4,3,3,3,3,4,3,1
108357,1,1,1,4,4,1,4,4,3,4,4,2,4,4
108358,5,5,5,5,3,3,3,4,5,3,2,3,5,3
108359,2,5,2,2,2,2,2,2,2,1,2,2,3,2
108360,5,5,5,5,3,4,1,4,4,4,4,2,4,1
108361,4,4,4,4,4,4,4,4,3,4,4,4,4,4
108362,1,2,1,2,1,1,1,1,2,3,3,2,4,1
108363,3,4,4,4,3,3,3,3,1,5,4,1,4,3
108365,2,1,2,3,3,2,5,3,1,2,4,3,3,3
108366,4,4,4,2,5,4,5,5,4,1,2,4,1,5
108367,1,5,1,1,2,1,2,2,4,4,5,3,4,2
108368,1,1,1,3,3,1,1,3,1,5,4,3,4,3
108369,2,5,2,3,5,2,5,5,3,4,1,1,4,5
108370,1,4,1,4,2,3,5,1,1,1,1,3,1,5
108371,2,5,2,1,2,4,4,3,4,3,4,4,3,4
108372,4,5,3,4,3,3,3,3,1,2,1,3,2,3
108373,3,4,3,4,3,4,4,3,5,3,3,4,4,4
108374,5,5,4,2,4,4,4,4,3,5,5,4,4,4
108375,3,4,3,3,1,3,1,1,3,5,4,1,3,1
108376,2,5,2,3,4,2,4,4,3,4,3,3,1,4
108377,2,5,2,3,5,2,5,5,5,2,4,3,5,5
108378,3,4,2,1,2,4,5,1,1,2,1,3,1,5
108379,4,5,4,3,4,4,4,4,3,3,4,4,4,4
108380,2,5,2,1,5,2,5,5,4,2,3,3,5,5
108381,2,4,2,2,3,5,5,2,2,2,2,3,2,3
108382,4,1,4,3,1,4,1,1,3,1,3,2,4,1
108383,1,4,1,3,5,1,5,5,5,3,4,5,4,5
108385,3,4,3,3,1,3,3,5,5,3,5,4,5,2
108386,3,4,3,4,2,3,5,2,1,1,5,1,2,2
108387,3,4,3,4,2,3,2,2,1,4,3,3,4,2
108388,2,3,2,4,5,2,5,5,4,1,3,2,3,5
108389,3,4,3,3,3,1,1,1,3,4,4,1,2,1
108390,3,4,3,1,1,3,1,1,5,2,3,5,4,1
108391,1,2,1,2,5,1,5,5,2,2,3,1,2,5
108392,5,5,5,5,2,4,4,3,3,3,3,3,3,4
108393,4,4,4,3,2,4,2,2,3,3,3,4,4,2
108394,1,1,1,4,4,1,4,4,3,5,4,3,4,4
108395,2,5,5,5,5,4,3,2,2,2,2,3,2,1
108396,2,4,4,4,3,4,3,2,2,2,2,2,2,3
108397,1,1,1,2,1,3,3,2,1,1,1,3,3,3
108399,2,1,2,3,1,2,2,1,4,2,3,4,3,1
108400,1,2,1,4,5,3,4,1,1,1,1,1,1,3
108401,4,3,4,4,3,4,1,3,4,5,3,2,4,3
108402,3,5,3,5,4,3,4,4,4,3,5,5,4,4
108403,5,5,5,5,3,3,4,2,2,2,2,4,2,5
108404,2,2,2,2,3,5,5,2,2,3,2,5,2,4
108405,5,4,4,3,4,4,4,4,4,4,5,5,5,4
108406,3,3,3,3,4,5,5,5,5,5,5,5,5,5
108408,3,2,3,4,5,3,3,5,1,3,4,1,4,5
108409,1,2,1,4,3,1,3,3,3,2,4,2,3,3
108410,3,5,3,1,4,3,4,4,3,2,4,4,4,4
108411,2,2,2,2,3,4,5,4,4,4,4,5,4,4
108413,2,2,3,2,3,5,5,4,4,4,4,5,4,5
108414,4,4,4,4,4,4,4,4,4,4,4,5,4,3
108417,2,2,3,2,3,4,4,2,2,2,2,3,2,1
108418,4,4,4,4,5,4,5,5,4,5,4,3,4,5
108419,4,4,3,4,2,5,5,4,4,5,4,5,4,4
108420,4,4,4,4,3,4,4,2,2,2,2,5,2,5
108421,2,2,3,2,4,5,4,3,3,3,3,5,3,5
108423,2,2,2,2,3,5,5,4,4,4,4,4,4,5
108424,1,5,5,5,5,4,3,1,1,2,1,3,1,3
108426,3,3,4,3,4,5,4,4,4,4,4,3,4,4
108427,2,2,2,4,4,2,4,4,4,2,4,4,4,4
108428,2,2,3,2,2,4,5,4,4,4,4,4,4,4
108429,2,2,5,2,3,4,3,3,4,4,4,4,5,3
108430,2,2,2,2,4,5,4,5,5,5,5,5,5,5
108431,3,3,3,3,2,4,5,4,4,4,4,5,4,4
108432,3,3,4,3,4,5,5,5,5,5,5,3,5,5
108433,3,3,3,3,3,4,5,3,3,3,3,3,3,4
108434,2,2,2,2,2,2,2,2,4,5,5,5,5,2
108435,3,3,3,3,3,3,3,3,1,3,4,4,4,3
108436,3,3,3,3,3,3,3,3,2,5,1,3,1,3
108437,2,2,2,4,5,2,5,5,3,1,3,2,3,5
108438,3,1,1,1,1,3,3,3,3,3,3,4,3,2
108439,2,2,2,2,4,4,4,4,4,3,4,3,5,4
108441,1,2,3,2,2,3,4,1,1,1,1,1,1,3
108442,2,1,1,1,5,2,3,2,2,2,2,2,2,1
108443,2,2,2,2,2,5,4,4,4,4,4,5,4,3
108445,3,3,3,3,2,4,3,3,3,3,3,1,3,1
108446,1,4,4,4,1,1,1,1,4,4,4,2,4,1
108448,1,1,1,1,2,5,4,5,5,5,5,3,5,4
108449,2,4,3,3,1,3,4,2,2,2,2,1,2,3
108450,3,3,3,3,5,5,4,4,4,4,4,4,4,3
108452,1,1,1,4,3,1,3,3,3,5,3,1,4,3
108454,2,1,3,1,5,3,4,2,2,2,2,2,2,1
108455,1,1,1,3,1,5,5,4,1,1,3,5,1,5
108456,4,4,4,3,1,4,1,1,3,2,4,1,4,1
108457,3,4,4,4,3,3,3,3,1,4,3,2,3,3
108458,3,2,3,3,5,3,5,5,4,2,3,1,3,5
108459,2,0,2,1,2,1,1,4,5,5,5,1,5,1
108460,2,4,2,4,2,2,2,2,3,2,5,5,4,2
108461,1,0,2,2,5,2,2,5,5,4,4,5,4,5
108462,2,5,2,4,4,4,4,4,4,2,2,5,4,3
108464,3,1,3,3,3,3,3,3,4,1,2,4,2,3
108466,3,0,3,1,2,3,2,2,5,5,5,4,4,2
108467,4,2,4,3,5,4,5,5,4,3,4,4,4,5
108468,2,3,2,1,5,1,3,5,5,2,5,1,5,5
108469,2,4,2,4,5,2,5,5,3,4,5,4,5,5
108472,4,0,4,4,3,4,3,3,3,3,5,5,5,3
108474,5,5,5,5,4,4,4,4,5,5,5,5,4,4
108475,1,5,1,5,3,1,1,3,3,2,3,5,5,3
108478,0,0,0,3,2,0,2,2,5,4,4,5,5,2
108479,1,1,1,1,3,4,3,3,4,2,5,4,5,3
108480,3,3,3,3,2,5,4,4,4,4,4,4,4,5
108483,4,2,2,2,5,3,2,4,4,4,4,1,4,2
108484,1,3,1,3,4,1,4,4,2,5,4,3,4,4
108485,1,3,3,3,1,1,1,1,1,4,4,4,4,1
108486,5,2,5,5,4,5,5,4,4,4,4,3,4,3
108487,1,3,3,3,2,1,2,2,3,3,3,2,4,2
108488,1,3,5,5,2,1,2,2,1,5,4,2,4,2
108489,2,2,2,2,2,2,2,2,1,3,4,3,4,2
108490,2,5,2,3,4,2,4,4,4,1,1,4,1,4
108491,5,5,5,4,2,5,4,1,1,5,1,5,1,4
108492,1,5,1,4,3,1,3,3,5,5,4,4,4,3
108493,2,5,3,1,5,4,4,2,2,3,5,4,2,3
108497,5,5,5,5,5,5,4,5,5,5,5,5,5,4
108499,4,4,4,4,2,4,5,5,5,5,5,5,5,3
108500,2,4,5,4,2,2,2,2,2,2,2,3,3,2
108501,3,2,3,4,3,3,2,3,3,3,3,3,4,3
108502,4,4,4,3,5,4,5,5,4,2,2,1,1,5
108503,3,3,3,3,2,2,5,4,4,4,4,3,4,4
108504,2,1,3,2,4,3,5,4,3,5,2,3,2,4
108505,0,5,0,5,1,0,3,1,3,5,5,5,5,1
108506,1,1,1,3,5,1,5,5,4,3,3,3,4,5
108507,5,5,5,5,5,4,4,5,5,5,5,3,5,3
108508,5,5,4,5,5,4,4,4,4,4,4,4,4,5
108509,1,4,4,4,1,4,4,1,1,1,1,4,1,1
108510,1,5,5,5,1,3,3,1,1,2,1,3,1,4
108511,5,1,5,3,4,5,5,4,5,3,5,3,4,4
108512,1,1,1,1,3,5,4,5,5,5,5,3,5,3
108513,4,4,4,4,3,4,3,4,4,4,4,1,4,2
108514,3,1,3,3,2,3,2,2,4,3,4,1,4,2
108515,4,3,4,3,1,4,3,1,3,4,2,1,5,1
108516,4,4,4,1,2,4,2,2,3,5,4,5,5,2
108519,2,5,2,5,4,2,4,4,5,4,5,5,4,4
108523,1,1,1,1,4,5,4,4,4,4,4,5,4,4
108524,2,2,2,2,3,4,4,4,4,4,4,3,4,4
108526,5,5,5,5,2,4,5,3,3,3,3,4,3,3
108527,2,4,4,4,4,3,4,2,2,2,2,2,2,1
108528,1,4,1,3,5,1,5,5,4,2,3,2,3,5
108529,2,2,2,2,3,5,5,3,3,3,3,3,3,4
108530,3,0,3,3,2,3,2,2,2,3,1,3,1,2
108531,4,2,2,2,4,1,5,4,4,4,4,3,4,3
108532,3,5,3,3,2,2,4,2,2,3,2,3,2,2
108534,3,4,3,3,5,3,5,5,1,3,3,2,3,5
108535,3,1,3,4,5,3,5,5,1,3,4,2,3,5
108537,1,2,1,3,4,1,3,4,2,1,4,1,4,4
108538,2,4,2,2,4,5,2,3,3,2,3,5,3,3
108539,2,2,2,2,4,4,4,4,3,3,5,3,5,4
108540,1,1,1,1,5,4,4,4,4,5,4,3,4,4
108542,4,5,5,5,1,1,2,4,4,4,4,2,4,1
108543,1,2,2,2,2,2,2,2,4,4,2,1,2,2
108544,3,3,3,3,3,3,3,3,2,5,2,5,3,3
108545,4,5,4,3,3,2,3,3,3,4,2,1,3,4
108546,3,4,3,1,2,3,2,2,3,4,4,4,4,2
108547,1,1,1,3,4,1,5,4,3,2,4,1,3,4
108548,4,4,4,2,5,5,5,3,3,4,3,4,3,5
108549,2,4,2,4,2,2,1,2,3,3,4,4,4,2
108550,4,4,3,4,4,3,4,4,4,2,5,5,5,4
108551,3,5,3,3,2,3,4,2,5,2,4,4,4,2
108552,2,2,2,2,4,4,5,5,5,5,5,3,5,3
108554,3,3,3,3,3,1,1,3,3,4,5,1,5,1
108555,5,5,5,5,2,2,2,2,4,2,4,5,5,2
108557,1,4,4,4,1,1,1,1,3,1,3,3,3,1
108558,3,4,3,3,4,4,4,4,3,5,4,5,5,4
108559,4,4,4,4,4,4,4,4,5,2,4,5,5,4
108561,3,5,3,1,5,3,5,5,4,5,4,4,4,5
108562,2,2,2,1,3,2,3,3,5,4,5,5,4,3
108563,3,2,2,2,3,2,3,3,4,5,3,1,4,3
108564,1,5,1,4,5,1,5,5,4,2,4,5,3,5
108565,4,2,4,3,1,4,1,1,2,4,3,4,4,1
108566,5,0,5,4,4,5,1,4,3,3,4,5,4,4
108567,3,2,4,3,3,4,2,3,2,5,2,1,2,3
108568,4,4,4,4,5,5,5,5,5,5,5,3,5,3
108569,5,5,5,5,3,4,4,4,4,4,4,4,4,4
108571,4,4,4,4,3,5,4,4,4,4,4,4,4,3
108572,3,4,3,3,2,4,5,1,1,3,1,3,1,5
108573,3,5,3,3,1,3,1,1,5,5,4,4,5,1
108574,4,4,4,1,5,4,5,5,5,4,5,5,5,5
108575,4,4,4,4,3,5,5,4,4,4,4,4,4,4
108581,4,4,4,4,1,4,1,1,3,4,4,5,5,1
108582,3,3,3,3,5,4,5,4,4,5,4,3,4,4
108583,3,3,3,3,4,4,5,5,5,5,5,5,5,5
108584,2,2,2,2,2,4,4,4,4,4,4,4,4,5
108585,3,3,3,3,4,5,5,2,2,3,2,5,2,4
108586,3,3,3,3,5,5,4,2,2,2,2,3,2,5
108587,4,3,4,4,3,4,5,4,4,4,4,4,4,3
108588,5,5,5,5,5,4,4,4,4,4,4,3,4,3
108589,1,1,1,3,1,1,1,1,5,3,5,3,4,1
108590,4,3,3,3,2,4,3,4,4,4,4,2,4,4
108591,4,4,4,4,5,5,5,5,3,3,5,4,5,5
108592,2,3,4,3,3,2,1,2,2,2,2,2,2,1
108593,2,2,2,3,1,2,1,1,4,4,5,5,4,1
108594,4,4,2,4,4,5,5,4,4,4,4,5,4,4
108596,4,5,5,5,3,3,3,5,5,4,5,2,5,3
108599,3,4,4,4,4,4,3,3,3,3,3,3,3,2
108600,1,4,4,4,1,2,2,1,1,1,1,4,1,1
108601,5,3,5,5,3,4,5,4,4,4,4,5,4,4
108602,2,2,1,1,2,2,2,2,2,2,3,2,3,2
108603,2,2,2,2,1,4,4,2,2,2,2,3,2,1
108604,2,1,1,1,2,2,1,2,3,3,2,3,2,2
108605,2,2,2,2,2,2,2,2,3,5,4,4,4,2
108606,1,5,5,5,1,1,1,1,4,3,3,3,3,1
108607,3,3,3,3,3,5,4,5,5,5,5,3,5,5
108609,4,3,3,3,4,4,4,4,5,5,5,2,2,4
108610,3,4,4,4,1,3,3,3,3,3,3,1,3,2
108611,4,5,4,4,5,4,5,5,4,5,5,3,5,5
108613,3,3,3,4,2,4,3,1,1,3,1,1,1,4
108615,2,2,2,3,2,2,5,2,2,1,3,1,3,2
108616,3,4,3,3,5,3,5,5,1,5,4,4,4,5
108618,2,2,2,4,4,2,5,4,2,5,4,3,3,4
108621,1,0,1,3,1,1,1,1,1,1,5,2,5,1
108623,0,3,0,2,2,3,5,2,2,0,2,1,2,4
108624,3,3,3,5,3,1,5,4,4,4,4,5,4,5
108625,4,2,4,2,3,2,2,2,2,4,2,3,2,3
108626,2,2,2,4,5,2,5,5,3,5,4,2,3,5
108627,4,3,3,3,4,4,4,4,1,4,4,4,3,4
108628,1,1,1,4,5,1,5,5,3,1,3,2,3,5
108629,4,2,2,2,4,3,3,4,4,4,4,2,4,1
108631,5,5,5,5,5,4,4,4,4,4,4,4,4,4
108632,3,5,3,3,1,2,3,3,3,2,3,4,3,4
108633,0,4,0,1,3,4,4,1,1,0,1,4,1,3
108634,2,5,2,5,4,3,4,5,5,2,5,3,5,4
108635,3,5,4,3,3,4,3,3,5,2,5,4,5,3
108636,2,4,2,2,2,2,2,2,3,5,5,3,5,3
108638,1,5,1,2,5,3,5,5,5,1,2,3,5,3
108639,3,3,3,3,2,4,5,4,4,4,4,4,4,4
108640,3,3,3,3,4,4,4,4,4,5,4,4,4,3
108641,3,3,4,3,4,4,4,4,3,1,4,1,4,4
108643,2,5,2,1,2,2,4,2,3,3,4,4,5,2
108644,1,1,3,1,4,4,5,4,4,4,4,3,4,3
108645,4,4,4,4,4,4,4,3,3,3,3,3,3,4
108646,1,1,1,1,2,1,1,2,4,2,5,5,4,2
108647,4,5,5,2,4,5,4,4,4,4,4,3,5,4
108649,1,1,1,1,2,3,5,5,5,5,5,3,5,4
108651,4,4,4,4,4,5,5,5,5,5,5,4,5,5
108652,1,1,1,4,1,1,1,1,2,5,4,2,3,1
108654,5,5,5,5,3,5,5,4,4,4,4,4,4,4
108655,3,3,3,3,3,3,3,3,1,1,2,3,3,3
108657,3,3,3,4,5,3,5,5,1,2,3,3,3,5
108658,4,4,4,3,5,4,5,5,3,2,4,2,3,5
108659,3,0,3,5,2,3,2,2,4,3,4,3,4,2
108660,2,1,2,4,1,2,1,1,3,2,2,3,4,1
108661,4,1,4,4,3,4,3,2,2,4,2,4,2,3
108662,1,1,1,3,1,1,5,1,5,5,5,4,5,1
108663,2,4,4,4,2,2,2,2,2,2,4,2,3,2
108665,3,0,3,3,2,3,2,2,5,5,4,3,5,2
108667,3,3,3,3,4,5,5,3,3,3,3,4,3,4
108668,3,1,1,1,4,4,4,3,3,3,3,2,3,2
108670,2,3,2,4,4,2,4,4,4,5,4,4,5,4
108671,4,0,4,4,5,4,5,4,4,4,5,3,4,4
108672,2,2,2,2,2,2,2,2,4,5,3,4,3,2
108673,2,5,5,5,4,3,3,2,2,2,2,3,2,3
108674,1,2,1,1,5,5,5,4,4,5,4,4,4,4
108677,5,5,5,5,4,5,4,5,5,5,5,3,5,5
108678,3,3,3,3,2,5,5,4,4,5,4,5,4,4
108679,0,5,0,3,2,0,4,2,5,2,4,4,4,2
108680,3,3,3,4,2,3,2,2,3,4,4,3,4,2
108681,1,1,1,1,3,4,5,5,5,5,5,5,5,3
108684,3,3,3,3,3,4,4,4,4,4,4,4,4,4
108685,3,3,3,3,5,5,5,5,5,5,4,5,4,5
108686,1,1,4,1,5,4,5,4,4,4,4,4,4,3
108688,4,4,4,4,5,5,4,5,5,5,5,4,5,5
108690,1,5,5,5,1,1,1,1,1,5,3,2,4,1
108692,3,5,3,3,4,3,4,4,4,5,5,4,5,4
108693,2,5,3,3,1,3,2,1,3,2,4,4,5,1
108694,2,4,2,4,2,2,2,2,4,4,4,5,4,2
108695,1,4,1,1,3,5,4,2,2,1,5,4,2,5
108696,3,2,3,3,3,4,4,3,1,3,3,4,1,4
108697,3,4,3,3,2,3,2,2,5,4,5,5,5,2
108698,3,2,3,3,2,3,2,2,3,3,3,4,3,2
108699,2,5,2,3,1,2,1,1,4,2,3,5,2,1
108700,4,4,4,3,3,4,3,3,4,2,5,5,4,3
108702,3,4,3,3,5,5,5,4,4,3,4,4,4,5
108703,2,2,3,3,3,3,3,1,1,3,1,4,1,4
108704,1,1,1,1,2,5,4,5,5,4,5,3,5,4
108706,2,2,2,2,2,5,4,5,5,5,5,5,5,3
108707,2,5,5,5,4,4,3,2,2,2,2,4,2,4
108709,3,5,5,5,5,4,3,3,3,3,3,4,3,3
108710,2,0,4,1,1,4,1,1,4,4,5,5,5,1
108715,4,3,4,3,5,4,1,5,3,2,4,4,4,5
